l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,length_m,r,x,c,i_th_max,V_base_kV_line,Z_base_ohms_line,x_pu,I_th_max_kA,P_th_max_MVA_line,P_th_max_pu_line
1.0,1,2,220000.0,3.0,2.0,50.0,43379.0,1.73516,13.88128,498.8585,112.7854,220.0,484.0,0.028680330578512398,0.1127854,42.97700949343534,0.4297700949343534
2.0,3,4,380000.0,6.0,4.0,50.0,72686.0,0.227144,18.1715,995.7982,1511.8688,380.0,1444.0,0.012584141274238228,1.5118688,995.0807588717119,9.950807588717119
3.0,5,6,220000.0,6.0,2.0,50.0,33943.0,0.67886,10.86176,390.3445,176.5036,220.0,484.0,0.022441652892561986,0.1765036,67.2569046421391,0.672569046421391
4.0,7,5,380000.0,3.0,4.0,50.0,33471.0,0.209194,8.36775,458.5527,348.0984,380.0,1444.0,0.005794840720221606,0.34809840000000003,229.11116363670496,2.2911116363670496
5.0,8,9,380000.0,6.0,4.0,50.0,28163.0,0.088009,7.04075,385.8331,585.7904,380.0,1444.0,0.004875865650969529,0.5857903999999999,385.5551194467163,3.8555511944671625
6.0,10,11,220000.0,3.0,2.0,50.0,27565.0,1.1026,8.8208,316.9975,71.669,220.0,484.0,0.018224793388429753,0.071669,27.309556852083848,0.2730955685208385
7.0,11,12,220000.0,3.0,2.0,50.0,45809.0,1.83236,14.65888,526.8035,119.1034,220.0,484.0,0.03028694214876033,0.1191034,45.38449083392378,0.4538449083392378
8.0,10,12,220000.0,3.0,2.0,50.0,68390.0,2.7356,21.8848,786.485,177.814,220.0,484.0,0.04521652892561983,0.177814,67.75623410535151,0.6775623410535151
9.0,13,14,220000.0,6.0,2.0,50.0,39497.0,0.78994,12.63904,454.2155,205.3844,220.0,484.0,0.026113719008264463,0.2053844,78.26196749405084,0.7826196749405083
10.0,13,15,380000.0,3.0,2.0,50.0,44323.0,0.554038,11.08075,607.2251,230.4796,380.0,1444.0,0.007673649584487535,0.2304796,151.69690337709767,1.5169690337709767
11.0,16,5,380000.0,3.0,4.0,50.0,36253.0,0.226581,9.06325,496.6661,377.0312,380.0,1444.0,0.00627648891966759,0.3770312,248.15413388669188,2.481541338866919
12.0,17,18,380000.0,3.0,3.0,50.0,200291.0,1.669092,50.07275,2743.9867,1562.2698,380.0,1444.0,0.034676419667590025,1.5622698,1028.2536541175778,10.282536541175778
13.0,17,12,380000.0,3.0,3.0,50.0,24268.0,0.202233,6.067,332.4716,189.2904,380.0,1444.0,0.004201523545706371,0.1892904,124.58702427031359,1.2458702427031358
14.0,13,15,380000.0,3.0,2.0,50.0,44371.0,0.554638,11.09275,607.8827,230.7292,380.0,1444.0,0.007681959833795014,0.2307292,151.86118493209398,1.5186118493209397
15.0,14,15,220000.0,3.0,2.0,50.0,5432.0,0.226544,1.812352,65.13140000000001,14.72536,220.0,484.0,0.0037445289256198347,0.01472536,5.611115769543337,0.05611115769543337
16.0,13,19,220000.0,6.0,2.0,50.0,30996.0,0.61992,9.91872,356.454,161.1792,220.0,484.0,0.02049322314049587,0.16117920000000002,61.41752397512723,0.6141752397512723
17.0,20,21,380000.0,3.0,2.0,50.0,31287.0,0.391088,7.82175,428.6319,162.6924,380.0,1444.0,0.005416724376731302,0.1626924,107.08077106602113,1.0708077106602112
18.0,20,22,380000.0,3.0,4.0,50.0,57378.0,0.358613,14.3445,786.0786,596.7312,380.0,1444.0,0.009933864265927978,0.5967311999999999,392.7561276073871,3.927561276073871
19.0,20,23,220000.0,3.0,2.0,50.0,3314.0,0.127216,1.017728,36.5746,8.26904,220.0,484.0,0.0021027438016528923,0.00826904,3.1509274301602566,0.031509274301602566
20.0,23,24,220000.0,3.0,1.6,50.0,62919.0,3.517608,20.037376,720.0931999999999,129.88326,220.0,484.0,0.041399537190082644,0.12988326,49.492169181989254,0.49492169181989254
21.0,25,26,380000.0,6.0,3.2,50.0,8189.0,0.0760122,2.01745,110.55626,80.28124,380.0,1444.0,0.0013971260387811637,0.08028124,52.83945089835972,0.5283945089835972
22.0,25,22,380000.0,6.0,4.0,50.0,10108.0,0.0635786,2.54315,139.36462,105.79504,380.0,1444.0,0.0017611842105263156,0.10579504,69.63210609813703,0.6963210609813703
23.0,27,28,220000.0,6.0,2.4,50.0,23316.0,0.8197040000000001,7.297280000000001,262.246,71.30968,220.0,484.0,0.015077024793388431,0.07130968,27.172637542925205,0.27172637542925204
24.0,27,23,220000.0,6.0,2.4,50.0,19722.0,0.717424,6.349696,228.1922,61.50872,220.0,484.0,0.013119206611570247,0.061508719999999996,23.437970192676147,0.23437970192676147
25.0,8,21,380000.0,6.0,4.0,50.0,28833.0,0.160727,7.1331500000000005,390.89662,355.31808,380.0,1444.0,0.00493985457063712,0.35531808000000004,233.86300761497273,2.338630076149727
26.0,9,29,380000.0,3.6,4.0,50.0,25571.0,0.1359244,6.5232,357.47135999999995,352.66296,380.0,1444.0,0.004517451523545706,0.35266296,232.11546257369966,2.3211546257369964
27.0,30,25,380000.0,3.0,3.2,50.0,57641.0,0.5025278,14.361,786.9828,478.0235199999999,380.0,1444.0,0.009945290858725761,0.4780235199999999,314.6251890641085,3.146251890641085
28.0,31,32,380000.0,3.0,3.0,50.0,129863.0,1.082192,32.46575,1779.1231,1012.9314,380.0,1444.0,0.022483206371191135,1.0129314,666.6904867651119,6.66690486765112
29.0,32,33,380000.0,3.0,3.0,50.0,72614.0,0.605117,18.1535,994.8118,566.3892,380.0,1444.0,0.012571675900277008,0.5663891999999999,372.78565107815024,3.7278565107815025
30.0,34,35,220000.0,3.0,2.0,50.0,5845.0,0.2338,1.8704,67.2175,15.197,220.0,484.0,0.0038644628099173553,0.015196999999999999,5.790834746977329,0.05790834746977329
31.0,35,36,220000.0,3.0,2.0,50.0,2650.0,0.106,0.848,30.475,6.89,220.0,484.0,0.0017520661157024793,0.006889999999999999,2.6254426141129037,0.026254426141129036
32.0,2,6,220000.0,3.0,2.0,50.0,74645.0,2.9858,23.8864,858.4175,194.077,220.0,484.0,0.049352066115702475,0.194077,73.9532694077199,0.739532694077199
33.0,37,10,380000.0,3.0,3.6,50.0,104169.0,0.6760055999999999,26.9457,1476.62436,1172.42944,380.0,1444.0,0.01866045706371191,1.1724294400000002,771.6687961804201,7.716687961804201
34.0,10,38,380000.0,3.0,4.0,50.0,29669.0,0.1499018,7.481150000000001,409.96701999999993,434.77408,380.0,1444.0,0.005180851800554017,0.43477408,286.15930262212595,2.8615930262212594
35.0,37,38,380000.0,6.0,3.0,50.0,124574.0,0.519058,31.1435,1706.6638,1943.3544,380.0,1444.0,0.021567520775623267,1.9433544,1279.0756520067616,12.790756520067616
36.0,39,40,380000.0,3.0,3.0,50.0,195877.0,1.632308,48.96925,2683.5149,1527.8406,380.0,1444.0,0.03391222299168975,1.5278406,1005.5930671252768,10.055930671252767
37.0,40,41,380000.0,3.0,3.0,50.0,75666.0,0.63055,18.9165,1036.6242,590.1948,380.0,1444.0,0.013100069252077563,0.5901948,388.45400438592173,3.8845400438592175
38.0,42,41,380000.0,3.0,3.0,50.0,134922.0,1.12435,33.7305,1848.4314,1052.3916,380.0,1444.0,0.023359072022160664,1.0523916,692.6623738503071,6.9266237385030704
39.0,18,42,380000.0,3.0,3.0,50.0,149010.0,1.24175,37.2525,2041.437,1162.278,380.0,1444.0,0.025798130193905814,1.162278,764.9873284374249,7.649873284374249
40.0,10,43,220000.0,3.0,2.0,50.0,55092.0,2.20368,17.62944,633.558,143.2392,220.0,484.0,0.03642446280991735,0.1432392,54.581465847814385,0.5458146584781438
41.0,10,43,220000.0,3.0,2.0,50.0,55030.0,2.2012,17.6096,632.845,143.078,220.0,484.0,0.03638347107438017,0.143078,54.52004039797476,0.5452004039797476
42.0,44,45,220000.0,3.0,2.0,50.0,38788.0,1.55152,12.41216,446.062,100.8488,220.0,484.0,0.02564495867768595,0.1008488,38.42855400611748,0.3842855400611748
43.0,44,46,220000.0,3.0,2.0,50.0,9200.0,0.368,2.944,105.8,23.92,220.0,484.0,0.006082644628099173,0.02392,9.114744169750459,0.09114744169750459
44.0,46,12,380000.0,3.0,4.0,50.0,17010.0,0.106313,4.2525,233.037,176.904,380.0,1444.0,0.0029449445983379505,0.176904,116.43455210362256,1.1643455210362257
45.0,46,12,380000.0,3.0,4.0,50.0,17029.0,0.106431,4.25725,233.2973,177.1016,380.0,1444.0,0.0029482340720221605,0.1771016,116.5646083346613,1.165646083346613
46.0,47,48,380000.0,3.0,1.0,50.0,7717.0,0.192925,1.92925,105.7229,20.0642,380.0,1444.0,0.001336045706371191,0.0200642,13.205841249024918,0.1320584124902492
47.0,31,33,380000.0,3.0,3.0,50.0,58378.0,0.486483,14.5945,799.7786,455.3484,380.0,1444.0,0.010106994459833795,0.45534840000000004,299.70089429917454,2.9970089429917453
48.0,31,49,380000.0,6.0,4.0,50.0,40647.0,0.127022,10.16175,556.8639,845.4576,380.0,1444.0,0.00703722299168975,0.8454575999999999,556.462697161193,5.56462697161193
49.0,50,51,380000.0,3.0,4.0,50.0,120957.0,0.755981,30.23925,1657.1109,1257.9528,380.0,1444.0,0.02094130886426593,1.2579528,827.9585019869414,8.279585019869414
50.0,50,52,380000.0,6.0,3.0,50.0,34145.0,0.142271,8.53625,467.7865,532.662,380.0,1444.0,0.005911530470914128,0.5326620000000001,350.5871059592763,3.505871059592763
51.0,50,53,220000.0,3.0,4.0,50.0,38219.0,0.76438,12.23008,439.5185,198.7388,220.0,484.0,0.02526876033057851,0.1987388,75.7296537877593,0.757296537877593
52.0,50,54,220000.0,3.0,2.0,50.0,66788.0,2.67152,21.37216,768.062,173.6488,220.0,484.0,0.044157355371900825,0.1736488,66.16907974014062,0.6616907974014061
53.0,55,50,220000.0,3.0,4.0,50.0,14179.0,0.28358,4.53728,163.0585,73.7308,220.0,484.0,0.009374545454545455,0.0737308,28.09520817019386,0.2809520817019386
54.0,55,56,220000.0,3.0,2.0,50.0,21835.0,0.8734,6.9872,251.1025,56.771,220.0,484.0,0.014436363636363636,0.056771,21.6326564072284,0.21632656407228398
55.0,56,50,220000.0,3.0,2.0,50.0,29944.0,1.0992639999999998,9.785984,351.6838,95.62904,220.0,484.0,0.02021897520661157,0.09562904,36.43955831098802,0.3643955831098802
56.0,57,58,380000.0,3.0,2.0,50.0,56049.0,0.700613,14.01225,767.8713,291.4548,380.0,1444.0,0.009703774238227146,0.29145479999999996,191.8295182497337,1.9182951824973369
57.0,30,59,380000.0,3.0,2.0,50.0,90790.0,1.134875,22.6975,1243.823,472.108,380.0,1444.0,0.01571849030470914,0.472108,310.73171621069645,3.1073171621069644
58.0,60,50,220000.0,3.0,2.0,50.0,41529.0,1.66116,13.28928,477.5835,107.9754,220.0,484.0,0.027457190082644627,0.1079754,41.14415332886596,0.4114415332886596
59.0,13,61,380000.0,6.0,4.0,50.0,17438.0,0.054494,4.3595,238.9006,362.7104,380.0,1444.0,0.00301904432132964,0.3627104,238.72847966877956,2.3872847966877955
60.0,62,63,380000.0,3.0,3.0,50.0,163671.0,1.2993716,38.98115,2136.16702,1216.2118799999998,380.0,1444.0,0.02699525623268698,1.21621188,800.4854921929676,8.004854921929676
61.0,57,64,380000.0,3.0,4.0,50.0,14983.0,0.0930352,3.7214,203.93272,154.81024,380.0,1444.0,0.002577146814404432,0.15481024,101.89289646053403,1.0189289646053403
62.0,59,64,380000.0,3.0,3.4,50.0,37346.0,0.2800434,9.32865,511.21002,329.63163999999995,380.0,1444.0,0.006460283933518005,0.32963163999999995,216.95672433965626,2.1695672433965627
63.0,65,66,380000.0,3.0,4.0,50.0,64400.0,0.4025,16.1,882.28,669.76,380.0,1444.0,0.011149584487534628,0.66976,440.82217257338584,4.408221725733858
64.0,67,66,380000.0,3.0,4.0,50.0,55599.0,0.347494,13.89975,761.7063,578.2296,380.0,1444.0,0.009625865650969529,0.5782296,380.57875734328695,3.8057875734328697
65.0,68,69,220000.0,3.0,4.0,50.0,23114.0,0.46228,7.39648,265.811,120.1928,220.0,484.0,0.015281983471074382,0.1201928,45.799607986872196,0.457996079868722
66.0,70,71,380000.0,3.0,4.0,50.0,51283.0,0.320519,12.82075,702.5771,533.3432,380.0,1444.0,0.008878635734072023,0.5333432,351.0354577031203,3.510354577031203
67.0,72,73,380000.0,3.0,3.0,50.0,54278.0,0.452317,13.5695,743.6086,423.3684,380.0,1444.0,0.009397160664819944,0.42336840000000003,278.6523200652745,2.7865232006527454
68.0,37,74,380000.0,3.0,3.0,50.0,118952.0,0.991267,29.738,1629.6424,927.8256,380.0,1444.0,0.020594182825484763,0.9278256,610.6756103099697,6.106756103099697
69.0,71,74,380000.0,3.0,4.0,50.0,38634.0,0.241463,9.6585,529.2858,401.7936,380.0,1444.0,0.006688711911357341,0.40179360000000003,264.45223315528244,2.6445223315528246
70.0,37,71,380000.0,3.0,3.0,50.0,156913.0,1.1893484,35.68044999999999,1955.28866,1113.23004,380.0,1444.0,0.024709452908587254,1.11323004,732.7049761209346,7.327049761209346
71.0,75,76,380000.0,3.0,4.0,50.0,54106.0,0.338163,13.5265,741.2522,562.7024,380.0,1444.0,0.009367382271468144,0.5627024,370.3590756095593,3.703590756095593
72.0,75,76,380000.0,3.0,4.0,50.0,54106.0,0.338163,13.5265,741.2522,562.7024,380.0,1444.0,0.009367382271468144,0.5627024,370.3590756095593,3.703590756095593
73.0,76,49,380000.0,3.0,4.0,50.0,41955.0,0.262219,10.48875,574.7835,436.332,380.0,1444.0,0.007263677285318559,0.436332,287.1846933278945,2.871846933278945
74.0,76,49,380000.0,3.0,4.0,50.0,41955.0,0.262219,10.48875,574.7835,436.332,380.0,1444.0,0.007263677285318559,0.436332,287.1846933278945,2.871846933278945
75.0,72,71,380000.0,3.0,3.0,50.0,110358.0,0.91965,27.5895,1511.9046,860.7924,380.0,1444.0,0.019106301939058174,0.8607924,566.5557451962777,5.665557451962777
76.0,39,18,380000.0,3.0,3.2,50.0,56436.0,0.4355141999999999,14.1422,774.99256,588.64312,380.0,1444.0,0.009793767313019392,0.58864312,387.4327207190281,3.874327207190281
77.0,10,45,220000.0,3.0,3.0,50.0,70102.0,1.869387,22.43264,806.173,273.3978,220.0,484.0,0.046348429752066114,0.2733978,104.17855366106197,1.0417855366106197
78.0,10,73,380000.0,3.0,3.0,50.0,130670.0,1.088917,32.6675,1790.179,1019.226,380.0,1444.0,0.022622922437673127,1.019226,670.8334622301746,6.708334622301746
79.0,45,73,220000.0,3.0,1.6,50.0,62038.0,3.480664,19.8896,714.7825,129.28292,220.0,484.0,0.04109421487603306,0.12928292,49.26340891798976,0.4926340891798976
80.0,77,32,380000.0,3.0,4.0,50.0,77738.0,0.485863,19.4345,1065.0106,808.4752,380.0,1444.0,0.013458795013850415,0.8084752,532.1216467625756,5.321216467625756
81.0,78,79,380000.0,3.0,4.0,50.0,22016.0,0.137814,5.51255,302.08774,229.32208,380.0,1444.0,0.00381755540166205,0.22932208,150.9350476658024,1.509350476658024
82.0,78,79,380000.0,3.0,4.0,50.0,21999.0,0.137814,5.51255,302.08774,229.32208,380.0,1444.0,0.00381755540166205,0.22932208,150.9350476658024,1.509350476658024
83.0,80,78,380000.0,3.0,4.0,50.0,62180.0,0.3003008,15.64315,857.24462,1037.77648,380.0,1444.0,0.010833206371191137,1.03777648,683.0430042987949,6.830430042987949
84.0,80,78,380000.0,3.0,4.0,50.0,62195.0,0.3003008,15.64315,857.24462,1037.77648,380.0,1444.0,0.010833206371191137,1.03777648,683.0430042987949,6.830430042987949
85.0,34,81,220000.0,3.0,2.0,50.0,2341.0,0.09364,0.74912,26.9215,6.0866,220.0,484.0,0.0015477685950413224,0.0060866,2.31930609797672,0.023193060979767203
86.0,82,83,220000.0,3.0,2.0,50.0,13652.0,0.54608,4.36864,156.998,35.4952,220.0,484.0,0.00902611570247934,0.0354952,13.525487761460138,0.13525487761460137
87.0,82,24,220000.0,3.0,1.0,50.0,31608.0,2.52864,10.11456,363.492,41.0904,220.0,484.0,0.020897851239669422,0.0410904,15.657545310732202,0.15657545310732202
88.0,84,85,380000.0,3.0,4.0,50.0,46347.0,0.289669,11.58675,634.9539,482.0088,380.0,1444.0,0.00802406509695291,0.4820088,317.2482178922161,3.1724821789221607
89.0,86,85,380000.0,3.0,4.0,50.0,110034.0,0.687713,27.5085,1507.4658,1144.3536,380.0,1444.0,0.019050207756232687,1.1443535999999999,753.1898592692536,7.531898592692536
90.0,87,85,380000.0,3.0,4.0,50.0,69879.0,0.436744,17.46975,957.3423,726.7416,380.0,1444.0,0.0120981648199446,0.7267416,478.3262825660812,4.783262825660812
91.0,88,85,380000.0,3.0,4.0,50.0,1071.0,0.006694,0.26775,14.6727,11.1384,380.0,1444.0,0.0001854224376731302,0.011138400000000001,7.33106439170957,0.0733106439170957
92.0,88,85,380000.0,3.0,4.0,50.0,1070.0,0.006688,0.2675,14.659,11.128,380.0,1444.0,0.0001852493074792244,0.011128,7.324219326918057,0.07324219326918058
93.0,85,89,380000.0,3.0,4.0,50.0,46736.0,0.2921,11.684,640.2832,486.0544,380.0,1444.0,0.008091412742382271,0.4860544,319.9109480961143,3.199109480961143
94.0,90,85,380000.0,3.0,4.0,50.0,74417.0,0.465106,18.60425,1019.5129,773.9368,380.0,1444.0,0.012883829639889197,0.7739368,509.3891865899636,5.093891865899636
95.0,85,91,380000.0,3.0,4.0,50.0,60192.0,0.3762,15.048,824.6304,625.9968,380.0,1444.0,0.010421052631578947,0.6259968,412.0181399307025,4.120181399307025
96.0,85,92,220000.0,3.0,2.0,50.0,1321.0,0.05284,0.42272,15.1915,3.4346,220.0,484.0,0.0008733884297520661,0.0034346,1.3087583748087344,0.013087583748087344
97.0,93,63,380000.0,3.0,3.8,50.0,110113.0,0.7385113999999999,27.70115,1518.02302,1094.98168,380.0,1444.0,0.019183621883656507,1.09498168,720.6942831845079,7.206942831845079
98.0,42,94,380000.0,3.0,4.0,50.0,35731.0,0.223319,8.93275,489.5147,371.6024,380.0,1444.0,0.006186114958448754,0.3716024,244.58101006552252,2.4458101006552253
99.0,95,96,380000.0,3.0,4.0,50.0,94562.0,0.591013,23.6405,1295.4994,983.4448,380.0,1444.0,0.016371537396121884,0.9834448,647.2830168149769,6.472830168149769
100.0,42,94,380000.0,3.0,4.0,50.0,35716.0,0.223225,8.929,489.3092,371.4464,380.0,1444.0,0.006183518005540166,0.3714464,244.47833409364983,2.4447833409364983
101.0,42,97,380000.0,3.0,4.0,50.0,47163.0,0.294769,11.79075,646.1331,490.4952,380.0,1444.0,0.008165339335180054,0.4904952,322.83379076209,3.2283379076209
102.0,98,42,380000.0,3.0,4.0,50.0,71640.0,0.44775,17.91,981.468,745.056,380.0,1444.0,0.012403047091412742,0.745056,490.3804416639342,4.903804416639343
103.0,99,86,380000.0,3.0,4.0,50.0,40436.0,0.252725,10.109,553.9732,420.5344,380.0,1444.0,0.007000692520775623,0.42053440000000003,276.78703990958746,2.767870399095875
104.0,100,99,380000.0,3.0,4.0,50.0,16660.0,0.104125,4.165,228.242,173.264,380.0,1444.0,0.002884349030470914,0.173264,114.0387794265933,1.1403877942659328
105.0,101,86,380000.0,3.0,4.0,50.0,36585.0,0.228656,9.14625,501.2145,380.484,380.0,1444.0,0.006333968144044321,0.380484,250.4266953974739,2.504266953974739
106.0,102,103,380000.0,3.0,3.6,50.0,24754.0,0.1482134,6.1739500000000005,338.33246,298.28656,380.0,1444.0,0.00427558864265928,0.29828656000000003,196.32604131127812,1.963260413112781
107.0,104,103,380000.0,3.0,4.0,50.0,14687.0,0.091794,3.67175,201.2119,152.7448,380.0,1444.0,0.0025427631578947367,0.1527448,100.5334665929397,1.0053346659293971
108.0,105,102,380000.0,3.0,4.0,50.0,17504.0,0.1094,4.376,239.8048,182.0416,380.0,1444.0,0.003030470914127424,0.1820416,119.8160141106296,1.1981601411062959
109.0,106,107,380000.0,3.0,4.0,50.0,114074.0,0.712963,28.5185,1562.8138,1186.3696,380.0,1444.0,0.019749653739612186,1.1863696,780.8439210269629,7.808439210269629
110.0,86,108,380000.0,3.0,4.0,50.0,35441.0,0.221506,8.86025,485.5417,368.5864,380.0,1444.0,0.006135907202216067,0.36858640000000004,242.595941275984,2.42595941275984
111.0,109,86,380000.0,3.0,4.0,50.0,22998.0,0.143738,5.7495,315.0726,239.1792,380.0,1444.0,0.003981648199445984,0.2391792,157.42280007519764,1.5742280007519764
112.0,86,84,380000.0,3.0,4.0,50.0,63803.0,0.398769,15.95075,874.1011,663.5512,380.0,1444.0,0.011046225761772853,0.6635512,436.7356688928531,4.367356688928531
113.0,106,110,380000.0,3.0,4.0,50.0,67379.0,0.421119,16.84475,923.0923,700.7416,380.0,1444.0,0.011665339335180056,0.7007416,461.2136205873007,4.612136205873007
114.0,111,112,220000.0,3.0,4.0,50.0,21323.0,0.42646,6.82336,245.2145,110.8796,220.0,484.0,0.014097851239669421,0.1108796,42.25080215904109,0.42250802159041095
115.0,113,114,380000.0,3.0,4.0,50.0,34585.0,0.216156,8.64625,473.8145,359.684,380.0,1444.0,0.005987707756232687,0.359684,236.73656581444953,2.3673656581444953
116.0,113,115,380000.0,3.0,4.0,50.0,44751.0,0.279694,11.18775,613.0887,465.4104,380.0,1444.0,0.007747749307479224,0.4654104,306.32349448496257,3.0632349448496257
117.0,113,116,380000.0,3.0,4.0,50.0,68003.0,0.425019,17.00075,931.6411,707.2312,380.0,1444.0,0.011773372576177285,0.7072312,465.4849410172043,4.654849410172043
118.0,117,118,380000.0,3.0,4.0,50.0,12228.0,0.076425,3.057,167.5236,127.1712,380.0,1444.0,0.0021170360110803325,0.1271712,83.70145227061121,0.8370145227061121
119.0,119,120,380000.0,3.0,4.0,50.0,10620.0,0.066375,2.655,145.494,110.448,380.0,1444.0,0.0018386426592797783,0.11044799999999999,72.69458808585958,0.7269458808585958
120.0,121,122,380000.0,3.0,4.0,50.0,28540.0,0.178375,7.135,390.998,296.816,380.0,1444.0,0.004941135734072022,0.29681599999999997,195.35814914975825,1.9535814914975824
121.0,123,115,380000.0,3.0,4.0,50.0,16766.0,0.104787,4.1915,229.6942,174.3664,380.0,1444.0,0.0029027008310249305,0.1743664,114.7643562944936,1.147643562944936
122.0,114,124,380000.0,3.0,4.0,50.0,42726.0,0.267037,10.6815,585.3462,444.3504,380.0,1444.0,0.007397160664819945,0.4443504,292.46223828215034,2.924622382821503
123.0,117,115,380000.0,3.0,4.0,50.0,14743.0,0.092144,3.68575,201.9791,153.3272,380.0,1444.0,0.002552458448753463,0.1533272,100.91679022126439,1.0091679022126439
124.0,125,120,220000.0,3.0,2.0,50.0,34374.0,1.224316,10.880704,391.0253,106.05608,220.0,484.0,0.022480793388429753,0.10605608,40.412794182549675,0.4041279418254968
125.0,121,126,380000.0,3.0,4.0,50.0,16932.0,0.105825,4.233,231.9684,176.0928,380.0,1444.0,0.0029314404432132964,0.17609280000000002,115.90063704988462,1.1590063704988463
126.0,121,119,380000.0,3.0,4.0,50.0,22039.0,0.137744,5.50975,301.9343,229.2056,380.0,1444.0,0.0038156163434903047,0.2292056,150.85838294013743,1.5085838294013743
127.0,127,128,380000.0,3.0,4.0,50.0,20646.0,0.129037,5.1615,282.8502,214.7184,380.0,1444.0,0.0035744459833795014,0.2147184,141.32320768556093,1.4132320768556093
128.0,129,119,380000.0,3.0,4.0,50.0,22243.0,0.139019,5.56075,304.7291,231.3272,380.0,1444.0,0.003850934903047091,0.2313272,152.25477615760593,1.5225477615760594
129.0,113,116,380000.0,3.0,4.0,50.0,68003.0,0.425019,17.00075,931.6411,707.2312,380.0,1444.0,0.011773372576177285,0.7072312,465.4849410172043,4.654849410172043
130.0,113,130,220000.0,3.0,4.0,50.0,24479.0,0.48958,7.83328,281.5085,127.2908,220.0,484.0,0.016184462809917356,0.1272908,48.50430924593946,0.4850430924593946
131.0,131,132,380000.0,3.0,4.0,50.0,30283.0,0.189269,7.57075,414.8771,314.9432,380.0,1444.0,0.0052429016620498614,0.3149432,207.28909708136402,2.0728909708136403
132.0,121,119,380000.0,3.0,4.0,50.0,22039.0,0.137744,5.50975,301.9343,229.2056,380.0,1444.0,0.0038156163434903047,0.2292056,150.85838294013743,1.5085838294013743
133.0,119,127,380000.0,3.0,4.0,50.0,18127.0,0.113294,4.53175,248.3399,188.5208,380.0,1444.0,0.003138331024930748,0.18852080000000002,124.0804894757417,1.240804894757417
134.0,113,115,380000.0,3.0,4.0,50.0,44751.0,0.279694,11.18775,613.0887,465.4104,380.0,1444.0,0.007747749307479224,0.4654104,306.32349448496257,3.0632349448496257
135.0,113,124,380000.0,3.0,4.0,50.0,62381.0,0.389881,15.59525,854.6197,648.7624,380.0,1444.0,0.010800034626038782,0.6487624,427.0019867593227,4.270019867593227
136.0,133,101,220000.0,6.0,2.0,50.0,41846.0,0.83692,13.39072,481.229,217.5992,220.0,484.0,0.02766677685950413,0.2175992,82.91643141899516,0.8291643141899516
137.0,134,86,220000.0,3.0,3.0,50.0,13500.0,0.36,4.32,155.25,52.65,220.0,484.0,0.008925619834710744,0.052649999999999995,20.062344504070303,0.20062344504070304
138.0,119,135,380000.0,3.0,4.0,50.0,2925.0,0.0171994,0.7581500000000001,41.54662,43.21408,380.0,1444.0,0.0005250346260387812,0.04321408,28.442613221691506,0.28442613221691504
139.0,136,86,220000.0,3.0,1.6,50.0,28023.0,1.44262,8.885760000000001,319.332,72.29689999999998,220.0,484.0,0.018359008264462812,0.07229689999999998,27.54881888653979,0.27548818886539794
140.0,102,137,220000.0,3.0,3.2,50.0,18405.0,0.5127400000000001,5.866752,210.8364,76.34588000000001,220.0,484.0,0.012121388429752066,0.07634588,29.091687483882453,0.2909168748388245
141.0,138,103,220000.0,3.0,2.0,50.0,17736.0,0.70944,5.67552,203.964,46.1136,220.0,484.0,0.011726280991735536,0.0461136,17.571641586379798,0.17571641586379796
142.0,125,119,220000.0,3.0,2.0,50.0,30676.0,1.22704,9.81632,352.774,79.7576,220.0,484.0,0.020281652892561983,0.0797576,30.391727407746206,0.30391727407746205
143.0,136,139,220000.0,3.0,2.0,50.0,7062.0,0.28248,2.25984,81.213,18.3612,220.0,484.0,0.004669090909090909,0.0183612,6.9965568833454075,0.06996556883345408
144.0,138,140,220000.0,3.0,2.0,50.0,15151.0,0.605272,4.842176,174.01569999999998,39.34268000000001,220.0,484.0,0.010004495867768595,0.03934268000000001,14.991574546503266,0.14991574546503267
145.0,136,102,220000.0,3.0,2.0,50.0,30931.0,1.23724,9.89792,355.7065,80.4206,220.0,484.0,0.020450247933884294,0.0804206,30.6443643385382,0.306443643385382
146.0,141,142,220000.0,3.0,2.0,50.0,43148.0,1.72592,13.80736,496.202,112.1848,220.0,484.0,0.02852760330578512,0.1121848,42.748150156129654,0.42748150156129655
147.0,143,103,220000.0,3.0,1.0,50.0,37515.0,3.0012,12.0048,431.4225,48.7695,220.0,484.0,0.024803305785123967,0.0487695,18.583675409140678,0.1858367540914068
148.0,140,103,220000.0,3.0,2.0,50.0,12825.0,0.513,4.104,147.4875,33.345,220.0,484.0,0.008479338842975206,0.033345,12.706151519244527,0.12706151519244527
149.0,144,103,220000.0,3.0,2.0,50.0,22117.0,0.88196,7.05568,253.56350000000003,57.3274,220.0,484.0,0.01457785123966942,0.0573274,21.844673282481292,0.21844673282481292
150.0,136,137,220000.0,3.0,2.0,50.0,12649.0,0.50596,4.04768,145.4635,32.8874,220.0,484.0,0.00836297520661157,0.0328874,12.531782500344951,0.1253178250034495
151.0,138,103,220000.0,3.0,2.0,50.0,21357.0,0.85428,6.83424,245.6055,55.5282,220.0,484.0,0.014120330578512398,0.0555282,21.159086003626147,0.21159086003626146
152.0,143,103,220000.0,3.0,1.0,50.0,37227.0,2.97816,11.91264,428.1105,48.3951,220.0,484.0,0.02461289256198347,0.048395099999999996,18.441009848222844,0.18441009848222845
